stars,name,text,date,city,longitude,latitude,categories
1,Jack Astor's Bar & Grill,"No, No, NO! I could not be more disappointed with this restaurant. It is very unforgivable to let hungry people wait to be served. We arrived at the restaurant, and we immediately seated to a table. The restaurant was dark that I used my cellphone light to read the menu. Noise level is extremely loud to the point where my eye were pulsating. It wasn't even game night, nor was the volume coming from the 100's of TVs. The music was way to loud. 

After selecting our meal from the menu, we waited, and waited and of course waited and additional 22 minutes, and no waiter came to take our order. That we actually stood up and walked out, and went to the restaurant across from this one in the mall. Horrible service, and when one is starving to eat, patience isn't good. 22 minutes and still no service ain't acceptable. I will NEVER return here again.",2015-11-04,Toronto,-79.380073756,43.6565863725,"['Pubs', 'Bars', 'Restaurants', 'Canadian (New)', 'Burgers', 'Sports Bars', 'Nightlife', 'American (New)']"
5,Jason's Deli,"I've been to this Jason's a few times, and it's been good every time, but tonight I had their Nutty Mixed up Salad and they went from good to amazing. The chicken was fresh grilled and the balsamic vinaigrette dressing is superb. Highly recommended.",2013-02-27,Las Vegas,-115.25156580000001,36.0629898,"['Restaurants', 'Delis', 'Salad']"
3,US Egg,"I wasn't blown away by my breakfast here. The service was quick and attentive, but the food was just alright. I have had much better breakfasts.",2016-12-14,Phoenix,-112.123249516,33.6395468018,"['Breakfast & Brunch', 'Burgers', 'Restaurants', 'Salad', 'Gluten-Free']"
5,Egg Works,"Had Loco Moco, biscuits& gravy etc. meal was very good, service was fast, and we never had to ask for refills",2014-04-19,Las Vegas,-115.29558636600001,36.1145171608,"['Brasseries', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
2,Dragon Noodle Co.,"Srow suhvice.  Food not good.  If you rooking foh ausentic Choinese food, dare are bettah praces.",2015-03-25,Las Vegas,-115.17403700000001,36.105289,"['Chinese', 'Restaurants']"
4,Nikko Japanese Restaurant & Sushi Bar,"I don't think you can go wrong with Nikko if you're looking for quality sushi.

1.  The food is outstanding.  A lot of different rolls available on their sushi menu and interesting specials every time I've been.  I haven't tried any of their teriyaki dishes or the bento box, but I've heard from others that both are great.

2.  The wait staff is great.  Have never had a problem with service.  

3.  Good with large groups.  I've been to both the South Blvd. and Ballantyne location with groups of 12+ and never had a problem.  Checks were always separated appropriately and no orders were messed up.

The only recommendation I have is to make sure you make reservations (if you can, I'm not sure about this...).  I went with a date on a Thursday night and ended up with a 30 minute wait.",2008-03-17,Charlotte,-80.8528830484,35.2160098852,"['Party & Event Planning', 'Event Planning & Services', 'Restaurants', 'Dance Clubs', 'Sushi Bars', 'Japanese', 'Nightlife', 'Asian Fusion']"
3,Insomnia Restaurant & Lounge,"Insomia is a nice little restaurant at the corner of Bathurst and Bloor. It's a good place to go for drinks, or for food. I've been a few times and have yet to be disappointed with the service or the food served. Servings are quite large, and the meals are reasonably priced. (The Mediterranean platter is quite good, and well worth getting.) The place is dimly lit, with lots of small tables, which makes it a nice setting for a date as well. This place is worth checking out.",2008-08-22,Toronto,-79.4108515895,43.6651314099,"['Bars', 'Lounges', 'Nightlife', 'Breakfast & Brunch', 'Comfort Food', 'Restaurants', 'Mediterranean']"
4,O.Noir,"Great experience, average food. As mentioned the place can be loud but this is because of the other people around you and not the restaurant itself. People tend to talk a lot and very loud because they don't see anyone. It seems like they are afraid they will cease to exist if they cannot be heard. Despite this I enjoyed myself it was a fun experienced eating a meal in that manner. The food was OK without being amazing. Nothing was cold and the service was great. This is a place that I would definitely recommend that you try once, but beyond being a novelty dinner for friends who have never been there, I cannot see myself dining there again.",2014-12-08,Toronto,-79.3827225,43.669096,"['Canadian (New)', 'American (New)', 'Restaurants']"
5,Switch Restaurant & Wine Bar,"Wow!  Loved this place!  Fun atmosphere, excellent service, amazing cocktails, and the best food ever!  Will definitely return to Arizona just to eat here again!",2014-03-17,Phoenix,-112.07361599999999,33.477031,"['Nightlife', 'American (New)', 'Wine Bars', 'Bars', 'Restaurants']"
3,Flamingo Palace,"Only did takeout so can't comment on the dine-in experience.  Food was hot when I picked it up and was fine.  We had beef broccoli, which I thought was bland, fried rice - which I didn't try but which the family devoured, crystal shrimp which was OK and the house special chicken.  The last dish looks like ordinary fried chicken breast, but the sauce for it was very complex and tasty, with scallion floating around in it.  Turned the plainest dish in the group into the best IMHO.

Spring roll was fried and a 2 star at best.

Overall, this is classic Chinese restaurant food and I would get it again.  But I won't be rushing back.",2010-03-28,Phoenix,-112.0694059,33.6418065,"['Chinese', 'Restaurants']"
4,In-N-Out Burger,"Wowza. This is the best burger fast food place I've ever been to, honestly. The rating I've gave is based on the FRESHNESS of the burger (the veggies were amazing, and the bun was whole wheat! Yay!) and the FRIENDLINESS of the staff. I loved it all! My only complaint was that the burger was a bit too thin for my taste, but that's probably just me. Overall I was really surprised when I came here, and of course, it was my first time here, having grown up on the east coast. I'll be back here, yummm!",2012-08-04,Phoenix,-111.9736513,33.676353999999996,"['Restaurants', 'Burgers', 'Fast Food']"
3,Red Velvet Cafe,"Disappointing...I was to the Red Velvet Cafe with my ladies dinner group.  It was a last minute decision since our original restaurant choice had closed.  However, I had heard raving reviews and it was supposed to offer healthy food and (gasp) vegan meals.  

I was disappointed to find out that the entrees offered were almost all meat-based or had cheese.  Red Velvet prides itself with being healthy?  For the Standard American DIner, offering baked chips instead of potatoes chips may cut it.  I eat plant-based for my health.  So for a healthy vegan, offering to swap out the meat with faux meat and dairy cheese with soy cheese is not healthy eating.  

I ended up with a panini sandwich, where I asked for the cheese to be swapped with avocado.  They were happy to accommodate the request without an extra charge.  I also tried the tiramisu.  By the all, all the desserts are vegan.  It was more of a cake than the traditional tiramisu style.  It had the right taste, but not the texture I was expecting.

I would return to Red Velvet for dessert and a cup of coffee, but I wouldn't return for a meal unless they offered more healthy plant-based entrees.

By the way, the meat eaters in the group all commented that their meals tasted great as well as the desserts they tried.",2013-02-09,Las Vegas,-115.26286599999999,36.143204100000005,"['Vegetarian', 'Cafes', 'Restaurants', 'Vegan']"
4,Ling & Louie's Asian Bar and Grill,"I forgot to finish this...and it's been awhile

My wife tried this place first and didn't care for it, but that was a year or two ago. I've gone by this place so often that I thought I'd give it a try. 
The server was polite and knowledgeable. She made sure our drinks were topped off. We started with the Shrimp & Avocado Tempura Roll, Firecracker Chicken with Broccoli, Beijing Duck Noodles and Banana Caramel Spring Roll. 

I remember my noodles were a little wet so make sure when you eat them that the juice stays on the noodles and not your shirt.

The dessert was really good.",2012-08-25,Scottsdale,-111.879218,33.581511,"['Asian Fusion', 'American (New)', 'Thai', 'Restaurants', 'Comfort Food', 'Chinese']"
2,Enzo's,"Pasta ranges from $10-$14.  It comes with 4 garlic knots and a salad.  I was expecting more ""authentic Italian taste"".  I ordered plain spaghetti. It was ok.  And also ordered pasta with steak strips.  That was the expensive dish.  The sauce and pasta were not the best for the price but the thin steak strips were ok.  Not what I expected for top of the line pasta. Bummer.",2014-06-20,Henderson,-115.08065153,36.0695751497,"['Pizza', 'Restaurants']"
3,La Salsa Cantina,"Nothing special.  That's about it.  I had a craving for some nachos - average.  My husband had the enchladas - again, average.  I tried a pina colada - super average.  The service - not so great.  We went for lunch.  It wasn't crowded.  In fact, I didn't see many people.  And yet it was hard to get the waitress to the table.",2011-02-23,Las Vegas,-115.16875,36.110440999999994,"['Restaurants', 'Mexican']"
2,McDonald's,"Drive thru cashier entered order incorrectly and had to fix. At next window got 2 out of 3 ordered items and one of those was wrong. It took FOUR staff members to get one sausage biscuit in a bag. Worse, the order filler called me sweety three times. Treat me with respect, how hard is that.",2015-03-19,Tallmadge,-81.439192,41.100674,"['Restaurants', 'Hot Dogs', 'Fast Food', 'Burgers']"
4,Waldo's BBQ,We  love Waldo's! It's walking distance for us to that makes it an easy choice for dinner after an afternoon happy hour and day at the pool.  We get the St. Louis ribs to share along with a potato and sauteed veggies (which are awesome). The sides are endless so you can get as many orders as you like and additional sides are just $2. You really can't beat the value. And the BBQ is pretty darn good! We really like the sauces (regular & jerk) too.  We've been coming here for years now and we haven't been disappointed yet! Ask for Brooke or Dave they are awesome servers and will take good care of you!,2013-05-31,Mesa,-111.7321057,33.4157602,"['Barbeque', 'Diners', 'Restaurants', 'Southern', 'Sandwiches']"
4,La 15 Y Salsas,"I have had one lunch here, but I was so impressed that I want to give a supporting review right away so that they stay in business.

It is in a nondescript strip mall in Sunnyslope.  I probably wouldn't have tried it except for some good reviews I read.  Inside, it is much nicer than I had expected, although more authentic, casual Mexican than anything upscale.

I went here specifically for the mole negro, one of my favorite dishes.  I got the one with three enchiladas, stuffed with chicken, smothered in mole. I believe it's called enmolado.   Very generous amount of mole, filling the plate, double the amount of mole I have ever gotten in any other restaurant.  It was delicious, filled with generous chicken, overflowing with mole negro sauce.  The owner/proprietor came out to see how I liked it and brought me a free serving of smooth guacamole.  Her son came out later with a free agua fresca drink made from some tropical fruit I don't know.  They just want to be friendly and to have you like their restaurant and food.  This is definitely a small, neighborhood,  mom & son-run authentic Mexican restaurant, specializing in Oaxacan cuisine, and I use the word ""cuisine"" deliberately.

Ordering at the counter is a bit challenging because there are a lot of dishes listed on the overhead board that you don't find in the usual Mexican restaurant, and the sweet woman who owns and runs the place has adequate but not too strong English.  The effort is well worth it, and they do have a printed menu available that you could just take to your table.

I was the only customer late in the day, so very quiet.  There was a tv on in the corner with a Spanish-language show, but so low that I wasn't really aware of it.

In addition to the very warm, friendly service and pleasant atmosphere, the menu lists a large number of Oaxacan dishes that are new to me.  This is not your typical Mexican restaurant; it is not your typical menu, although you will find some familiar items.  There is much to explore if your are a foodie, and based on my one experience, well worth it.  I would have the mole dishes every week, if I could.  I am returning there in two days for lunch and bringing two new converts to Oaxacan cuisine.  And I need to add that the prices are very reasonable.",2013-07-30,Phoenix,-112.09141329999999,33.571042600000006,"['Food', 'Specialty Food', 'Restaurants', 'Ethnic Food', 'Imported Food', 'Mexican']"
5,Buca di Beppo Italian Restaurant,Our girls soccer team was visiting from out of town.  Great food and service was awesome.  We got to walk through the kitchen too!  Price was excellent and really loved the atmosphere.,2012-02-27,Westlake,-81.880883,41.471082,"['Food', 'Caterers', 'Pizza', 'Restaurants', 'Event Planning & Services', 'Italian']"
4,Jacobs & Co. Steakhouse,"I went there with my husband and we ordered the seafood platter for 2 and steak.  I was blown away when the seafood platter came.  There were lobsters, oysters, jumbo shrimps, tuna tar tar and much more.  

The ambiance was great and service was excellent.  The steak was very tender and I love how it was served on a cast iron pan.  On a side note it was a little pricey.  Overall I would go back again.",2014-11-30,Toronto,-79.3980109,43.645370799999995,"['Restaurants', 'Steakhouses']"
1,Apple Spice Junction,"Man oh man... I can't decide whether I want to review this place or not under the auspices of ""if you don't have anything nice to say...""

All I have to say is this: 

We ordered food. It came totally wrong. I asked for a vegan salad, not specifically, but that's how I ordered it, and it came with chicken and cheese. This just shows a complete inability to read the order. People make adjustments all the time. I have worked at a restaurant. I have fucked up. I should have been lashed 40 times! Read what people order! 

So when I got the wrong salad and saw what an unbelievable disappointment it was going to be, I ordered a veggie sandwich instead, which, to their credit, they delivered and took off the bill. 

The best customer service in the world could not overcome this sandwich. It was a monumental fucking embarrassment. I cannot believe they let that thing out the door. I ate it because I was starving but I would have liked to have driven it back there and go through it, ingredient by ingredient, with the preparer... Explain to me how this is appealing to the eyes, mouth, stomach, etc.

I just hated it. A lot. 

Sorry, I'm sure you're nice people with good intentions.",2009-09-28,Tempe,-111.965949,33.351358000000005,"['Restaurants', 'Event Planning & Services', 'Caterers', 'Delis']"
5,Ferris Steak House & Tavern,"This was my second visit here and I am so glad I came back.  They have some great happy hour specials.  $3 select drafts, $6 premium wines and some great $6 appetizers which are all unbeatable.  We shared the Margarita flatbread which is essentially a medium pizza.  You can also get sliders - angus beef or French Dip.  I got the latter and they were mouth watering.  3 huge sliders served with some tasty Au Jus.  Can't wait to return.",2016-12-13,Rocky River,-81.83628890000001,41.470545,"['Bars', 'Restaurants', 'Nightlife', 'Steakhouses']"
4,Sushi Catcher,A good Bento Box is hard to find.  This place has a very good Bento Box with lots of choices.  Good sushi too!,2016-07-13,Glendale,-112.19596262700001,33.639216060100004,"['Seafood', 'Restaurants', 'Sushi Bars', 'Japanese']"
3,Blaze Fast-Fire'd Pizza,"My wife and I went yesterday around 5:30. I am a big fan of the build yourself concept (subway, chipotle). The pizza had very good flavor. Just watch too many ""wet"" items. The crust is so thin and cooked so quick that it soaks up the liquid like a cracker. I had to do the Brooklyn Fold. That said, we will go back. The reason for only 3 stars is the atmosphere. It is a great warehouse for a quick lunch, but not an enjoyable dinner. The room is sooo loud you have to scream at the person making your pizza. All you hear of the background music is the base, because that is all that breaks thru. And, in creating a positive customer attitude, the greeter was smiles and bubbly and happy. The expediter was a no smile or personality big bear. He should be a club bouncer.",2015-08-15,Las Vegas,-115.207198266,36.2717805646,"['Salad', 'Pizza', 'Restaurants', 'Fast Food', 'Gluten-Free']"
3,Pittsburgh International Airport,"Pittsburgh International airport is what I call a ""ghost town"" airport as compared to other major cities. It consists of a landside and airside terminal which is connected by two air trains.

They have Wi Fi but unfortunately it is of poor quality and I end up having to use my data plan. They do have a number of charging stations. Most of the shoppes are on the airside terminal which unfortunately you have to pass through security to get to.

When I fly, I normally take early flights and arrive sometimes to find that the carrier's station hasn't even opened yet. However, on the plus side I find I normally don't have a problem flying out of the airport on time.

Another perk is parking in that if use have a turnpike E-Z pass then you can use it to park in one of their 3 lots. There is no discount on parking but it saves you the trouble of having to get a ticket and pay it.

They do have a cell phone lot for arrivals but limited to an hour. On the air side terminal there is some renovation going on but they do have some grab and go food and some stores. I normally don't have time for these stores because I need to get to a gate.

At one time the airmall was a very nice place to visit but now since it is limited to passengers only I think it has gone downhill. There are nice shops there but I usually prefer to spend my money at my destination.

Still for being a small airport it has advantages of not overly long lines to get through security and if you check baggage then it doesn't take a whole lot of time to retrieve it. The airport is easy to get around so it has some things going for it.",2014-10-13,Pittsburgh,-80.2560925484,40.4958772052,"['Restaurants', 'Fast Food', 'Airports', 'Hotels & Travel']"
4,Sky Asian Bistro,"First visit. Ordered sushi lunch with added avocado roll. Rice was a tad hard in places but presentation was attractive and - most importantly - flavor was quite good. Isabel, my server, was quite pleasant, attentive, and patient when I told her I wasn't in a hurry. I never felt rushed and was allowed to relax. Ambience / background music was also decent. It's nice to find a sushi place open all day...a rarity in Charlotte. The only complaint is small in context. Sushi lunch prices, including hot saki, were reasonable and competitive. The only exception was a tasty but overpriced avocado roll, at $5.00. They usually go for $3-3.50 locally. Overall, though, a very enjoyable first visit.",2014-06-30,Pineville,-80.8810249,35.086754,"['Asian Fusion', 'Sushi Bars', 'Restaurants']"
4,Kinh Do,"Three of us ate at 9pm.

We were met by the owner ""Minh"" who seated us.  He asked us if we liked spicy and made some recommendations.   I ordered the Vietnamese omelet with shrimp and no garlic.   It came with Romaine lettuce, parsley, cucumbers, chopped daikon and carrots.   The table shared Vietnamese egg rolls with dipping sauce - delicious.  

Jay ate noodles with chicken and he loved them.   We had to trick him into coming to a Vietnamese restaurant because he has had bad experiences in the past.   However, not this time.

Michele had spicy vermicelli noodles with beef and she loved them.    Jasmine tea was very good.   If I had to criticize, there was one flaw -  the stems on the mountain chillies were not removed.   I had to pick them out and break off the stems.   

Overall, I can't wait to go back.",2012-04-22,Las Vegas,-115.19777040000001,36.1269341,"['Restaurants', 'Noodles', 'Vietnamese']"
5,Colados Coffee & Crepes,"This little cafe reminds me of the wonderful cafes back home and in Germany! It  is family operated (who doesn't love supporting a small business?) They are all super friendly and attentive. 

There coffee is great. When they first opened I asked for a very specific drink that not many places can make well and the owners nephew made it for me he said it was his first time making it and he would remake it if I didn't like it, but he nailed it!! They make there crepes fresh right in front of you every single time and they are super yummy! 

Now lets talk about some amazing service! The owner brought around some of the stamp cards he had when they first opened up, I was working at an office close by and was unable to leave the office even during lunch breaks. I asked him if they did delivers, he stated typically they do not, however he would for me. I literally got coffee delivered mid day to my office 3-4 times a week with NO Delivery fee!! 

Seriously if you haven't tried this place and your a coffee lover like I am go, like now! lol",2014-08-13,Avondale,-112.289146185,33.492300963000005,"['Food', 'Restaurants', 'Creperies', 'Coffee & Tea']"
1,Subway,Go to a different subway. I had used a text coupon and Ana gave me such a hard time rolling her eyes and shaking her head. Even ordering my food she gave such an attitude. And she's the manager ! Never coming again for her poor and rude customer service.,2016-07-24,Las Vegas,-115.15543874,36.14409793,"['Restaurants', 'Fast Food', 'Sandwiches']"
3,Famous Dave's,"Been here a few times, not sure what is up with the servers here. Seem very inattentive. Different one each time too. Weird.

Anyway, great beer, cheap beer, great happy hour. That's the only reason I go.",2011-02-21,Peoria,-112.235047,33.633666,"['Barbeque', 'Restaurants']"
5,Zorba's Greek Cafe,"First time visit I felt horrible due to calling my order in too late. I called to see what time they close the gentleman who answered the phone says they close in 5 min. I told him thank you ill try next time. He said its ok what is it that you want to order i keeped telling him nevermind because it was already late, but he insisted. I apologize and told him my order. I arrived within 5 min later (i was down the street) the gentleman and i had a conversation while waiting for my food he was very nice. 

Oh man the food is really good. We had ordered 2 Gyros and a babaganosh its a eggplant dip. I think its way better than hummus, but only if you like eggplant. We liked the food so much we went back the next night. That time we added fries and spanakopita to our order. I have to tell you the customer service and the food is really good i cant described it anymore. Just go and try for yourself. Hubby and I think its the best Gyros weve ever had.",2017-01-20,Chandler,-111.8609551,33.3335989,"['Bars', 'Food', 'Cafes', 'Mediterranean', 'Restaurants', 'Nightlife', 'Ethnic Food', 'Greek', 'Specialty Food']"
1,Khai Hoàn Restaurant,"Went back here twice more since the first time, and there is definitely something wrong with the pho broth. It smells like French onion soup and tastes like how the dregs of a deep fryer smell. What's going on with their broth recipe?? None of the usual overwhelmingly drool-worthy star anise simmered in a beefy broth.

Very sad... still haven't found a pho place to measure up to the Pho ""Number"" chains back in Colorado.",2013-03-09,Tempe,-111.9126567,33.4142116,"['Vietnamese', 'Restaurants']"
5,Fusaro's,"Best. Caesar salad. Ever.  Seriously, it's that good.  

Walking by Fusaro's on Richmond is like aromatherapy of all that is yummy and delicious.  I've sampled panini, chicken parm and the pasta which incidentally is my benchmark for the freshest pasta ever.

Fusaro's is like a themepark for my tastebuds.  Delicious!",2011-11-14,Toronto,-79.36943240000001,43.653422799999994,"['Restaurants', 'Pizza', 'Italian']"
5,Grape Street Cafe & Wine Bar,"Dinner, atmosphere and service was amazing! It was even a busy night. We started with the cheese and meat platter. It was quality cheeses and meats, and was incredible.  I had the filet which was cooked perfectly! It was one of the best steaks I've ever had. I highly recommend and we'll be back.",2016-09-10,Las Vegas,-115.333543791,36.1481421773,"['Restaurants', 'Bars', 'Seafood', 'Nightlife', 'Italian', 'Sandwiches', 'American (Traditional)', 'Wine Bars']"
5,Celestin,"From the service to the ambiance this gem of a restaurant in the heart of Mount Pleasant Village is truly an amazing experience.  The chef really knows what he is doing here, and the staff are very well versed in both the food preparation to the vintages that are housed in this great restaurant.  If you are looking for that fine dining quality and experience to match, you should not let this opportunity pass you by.  Will definitely be back - DELICIOUS!",2014-07-16,Toronto,-79.388448,43.7043467,"['Breakfast & Brunch', 'Restaurants', 'French']"
4,Reunion Island Coffee,"Very good coffee and pretty cool place, very well located on Roncesvalles.",2015-12-31,Toronto,-79.450453,43.650552000000005,"['Coffee & Tea', 'Food', 'Coffee Roasteries', 'French', 'Reunion', 'Restaurants']"
5,Mesa Grill,"Yes, it's famous. Yes, Bobby Flay is a celebrity chef and could open up a McDonald's in the ghetto and people would line up in droves - but luckily, that's not the case with Mesa. The food here is fantastic. The portions are large, and it's reasonably priced for Vegas standards. 

We came here on a Saturday night after a show, and even at 9:30 PM, our reservation saved us a pretty long wait. Started with the tiger shrimp and had the lamb porterhouse chops for the main event. The wife got pork tenderloin and loved it even though she hardly ever orders meat. The lamb was also very tasty with a serrano sauce that gave it a kick that one would expect from Bobby Flay. 

Overall a great meal in a great atmosphere for a good price. There a lot of options for famous chefs' restaurants in Vegas, but Bobby Flay has got a great thing going at Mesa, and for my money, it's well worth the trip and a must try.",2013-08-26,Las Vegas,-115.17479270700001,36.1171245659,"['Tex-Mex', 'Southern', 'Restaurants', 'Mexican', 'American (New)']"
4,C-Fu Gourmet,"We just visited C-Fu Gourment this past weekend. We have tried other Chinese places and loved them, but was looking to try a new one. We decided on this location. My husband was skeptical at first (he wanted to try another one) but he finally agreed. I am so glad we went. We had our 4 year old with us and it wasn't very crowded. She loves Chinese food and trying to use chopsticks. One thing we noticed is that the menu did state MSG is used but speak to your server about other options. The other options was basically the server writing down no MSG. They are able to prepare any of the dishes without it. When our food came, the server also brought my daughter chopsticks without being asked. She loved that. She also loved the food and as promised, it contained no MSG (I get sick after eating MSG). The food was not very greasy. My husband had ordered a beef and bell pepper dish but didn't eat all the bell peppers. This is because he personally loves the flavor peppers brings, but doesn't like to eat alot of the actual peppers. The manager/owner came over and let us know they could customize any dish and he could just ask for no peppers next time. When my husband explained he likes the flavor, she smiled and went ah ok. I loved that the manager/owner had come over just to make sure everything was alright. The best thing is that this Chinese place caused no reaction. Sometimes when I eat Chinese food, I make a few trips to the bathroom  (even in places that state no MSG) but this was not the case. I didn't even need to go in once and neither did my husband. This has become a top favorite and we will be back.",2014-05-20,Chandler,-111.87738229999998,33.334007,"['Chinese', 'Restaurants', 'Seafood', 'Dim Sum']"
2,Ding Tai Fung,"Let's just get this out of the way, if you are looking for the REAL Din Tai Fung, this is NOT the same thing.  This is a knock off called Din(g) Tai Fung.  It's one thing to try to replicate another restaurant's success, but to try to trick customers with the same name is just wrong.  Unless there is some story behind this, they blatantly tried stealing the name of the original Din Tai Fung and I'm guessing because their name is off by one character they can somehow get away with it.

We were visiting Toronto for the first time.  I purposely drove an extra 30 minutes from Toronto in hopes of having the classic DTF experience.  When I drove up to the restaurant, I knew something seemed fishy.  If you've ever been to any real DTF, the overall appearance is definitely off.  If I hadn't already drove 30 minutes out of my way to come here, I probably would have left, but I decided to give them a chance.  Sure they have the guys at the window making the XLBs, but that's about it.  I tried convincing myself, maybe this was one of the original locations, so they went for a more old-fashioned/authentic look and less like the other more commercialized locations in the US.  But once the food started coming out, it was obvious.  Everything was similar, but yet everything was slightly off plus with a lower quality.  IMO, the only thing that keeps this place alive is their XLBs are decent.  If I had to rate the XLBs by themselves, I would say maybe 3.5/5 stars.  They weren't great, but good.  The skin wasn't too thick, which I like, but not DTF thin.  However the rest of the food was just like any average restaurant, some were OK and others weren't that great.

If this place had some other generic Chinese Restaurant name, I probably would have given them 3/5 stars.  If I lived in the area and had an XLB craving, I would probably come back.  It would be an okay local place to eat.  However since they purposely chose to try trick customers into believing this is a real DTF, I have to lower their rating for that.  As a visitor, I could have gone to so many other good Chinese restaurants, but because of their name they got me.  So congratulations, at the end of the day you win because you got my money.  Shame on me for not digging a little deeper.  Sigh... hopefully others who read my review will at least know it's FAKE and can make their own decisions on whether they simply want some decent XLBs.",2015-10-11,Markham,-79.34862700000001,43.848501,"['Restaurants', 'Dim Sum', 'Ethnic Food', 'Food', 'Chinese', 'Specialty Food']"
2,zpizza,"some of the specialty pies are ok, but the slices are overpriced AND OH DEAR LORD DO NOT EVER ORDER THE WINGS. they are the worst wings i have ever had. not crisp at all, im pretty sure they were cooked then left in hot storage. gummy, gooey, these are not words a wing afficiando wants to hear.",2014-01-29,Phoenix,-112.076718,33.479991999999996,"['Gluten-Free', 'Vegan', 'Pizza', 'Restaurants']"
5,Daisy Cafe & Cupcakery,"Two friends and I just ate lunch at Daisy Cafe and Cupcakery on its fourth day in business (today is May 21, 2009), and we were very pleased.  The service was slow (hopefully just a first-week-open problem that they'll solve soon), but the staff was very friendly and the food was delicious.

I ordered the fresh vegetable strata, a souffle-ish dish of eggs, cheese, veggies, and bread cubes.  It was wonderful!  The eggs were light and fluffy, the bread cubes were a nice crusty contrast, and there was just the right amount of gruyere cheese baked into the dish to make it flavorful without being overwhelming.  It came with a side of seasoned roasted red potatoes and fresh fruit, all of which was excellent.  My friend, Michael, ordered the beef and bacon meat loaf, which came in its own adorable little dish and was perfectly cooked, moist and flavorful with lots of yummy little vegetable chunks mixed in with the ground meat.  My other friend, Haley, ordered the egg sandwich, which we all agreed was a serious egg sandwich, in the best sense.  No mere fried egg slapped on a roll with some cheese, this was, rather, a well-considered sandwich of crusty bread, egg, gruyere cheese, and red onions (which added an especially flavorful kick).

Full but not wanting to pass up the bakery section of Daisy, we each got a cupcake to go.  While the presentation was lovely, it seemed rather wasteful to put each individual cupcake in its own cardboard box (with an additional stabilizing cardboard device inside).  Once I ate the cupcake, however, I realized why such accoutrements were necessary: the frosting on the cake was so soft that it was even a bit melty, and the cake itself was rather spongey and soft.  I prefer a firmer cake with a thicker, stiffer frosting, so this did not particularly suit my fancy (I did, however, appreciate the taste of the frosting, which was whipped cream, as opposed to the more typical buttercream frosting--this was much less sweet, and the fruit flavoring was quite obviously real).

So go for the meal, skip the cupcake, and enjoy the open, sunny room, the good tunes on the stereo, and the friendly vibe while you wait (hopefully not too long) for your server to take your order!",2009-05-21,Madison,-89.3426022,43.093672399999996,"['American (New)', 'Restaurants', 'Food', 'Bakeries', 'Breakfast & Brunch']"
5,John Mull's Meats & Road Kill Grill,This place is great! Wonderful beef brisket and tri tip sandwich! The hot BBQ sauce had just the right amount of zing. Lots of outdoor seating. Excellent food and fun people!,2016-02-16,Las Vegas,-115.21145159999999,36.22723,"['Barbeque', 'Caterers', 'Butcher', 'Food', 'Restaurants', 'Specialty Food', 'Event Planning & Services', 'Meat Shops']"
5,Archi's Thai Cafe,"I've been coming here for years and it's fantastic! I almost always get the Tom Kha soup with a side of rice, sometimes I get the pad Thai but it's always great no matter what. The iced tea is so great, kind of floral, and the service is always on point. 

Keep being great, guys! :)",2015-08-19,Las Vegas,-115.299976431,36.1471526137,"['Thai', 'Restaurants']"
5,BoSa Donuts,"I'm a donut addict, just ask anyone in my life. Luckily I'm not overweight and my arteries are still in great shape. 

The donuts at Bosà are wonderfully fluffy with the right balance of favors. Their not too dense and not like air either. Bosà is my new favorite donut place. 

The smoothies are nice and creamy and tasty, but slightly artificial in flavor. However, for my kids the smoothies are a far better option than a soda.",2016-09-13,Phoenix,-112.01347439999999,33.5849217,"['Donuts', 'Food', 'Breakfast & Brunch', 'Restaurants']"
5,Shorty's Sandwich Shop,"Always great! I live in Gilbert, thankfully my job is right down the road so I can go on lunch break.",2016-07-01,Phoenix,-112.000193,33.406791999999996,"['Restaurants', 'Food', 'Event Planning & Services', 'Grocery', 'Sandwiches', 'Delis', 'Salad', 'Caterers', 'Breakfast & Brunch', 'Soup']"
3,Noodle Asia,"Tucked away in the Venetian casino next to the sports lounge is 'Noodle Asia', what a wonderful name.  So Asian food on the strip, usually sucks right? Well my group was feenin for some noodle soup but not crappy pho so we decide to come here. 

To be perfectly honest this place wasn't even that bad.  I obviously eat asian food on a daily basis and of course not the best, eh you can't really complain given the demographic and the fact that you're in Vegas. 


Order the Schezuan noodles, i believe it was the first one under the noodle soup section.  Yes it is $14.00 but don't bitch, its by far the best noodle soup dish, dark broth think oily star anise, tender chunks of beef, some not so much as the others. My friends ordered other noodle soups and mine was by far the best, with the most complex savory tasting broth, scoop in lots of hot sauce, bomb! I just wish the broth was hotter and the meat was more tender, but beggers can't be choosy.  

Schezuan noodles + lemonade (free refills) = $20. But if you don't feel like going to chinatown and you're craving some pretty decent asian noodle soup with actual asian dudes (*gasp) cooking in the open kitchen, then come to Noodle Asia.",2012-01-28,Las Vegas,-115.17106000000001,36.12008,"['Restaurants', 'Chinese', 'Noodles']"
